ParcelId,Address,UseCode,SquareFootage,Stories,YearBuilt,OccType,ExteriorWalls,RoofCover,InteriorWalls,FrameType,FloorCover,PermitNumber,PermitIssuedDate,PermitType,PermitDescription,PermitAmount,Latitude,Longitude
04820-005-000,61 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),4974,1,1983,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['20MB-RB0011', '19MB-RR0388', '18-3792', '18-3793']","['20200107', '20191018', '20180202', '20180202']","['ADD', 'RERF', 'STOR', 'ROOF']","['ADDITION', 'RE-ROOF', 'POLE BARN', 'ROOF']","['30,000', '0', '56,000', '0']",29.93038,-85.390229
04820-000-000,57 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1072,1,1970,SFR AVERG,BELOW AVG.; CEDAR,COMP SHNGL,DRYWALL,,CARPET,"['21MB-RR0012', '9603244', '9603244', '96-02130']","['20210324', '19960312', '19960311', '19960219']","['RERF', 'ADD', 'XTRA', 'ROOF']","['RE-ROOF', 'ADDITION', 'EXTRA FEAT', 'ROOF']","['0', '1,000', '1,000', '0']",29.930432,-85.389939
04816-000-000,41 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1320,1,1963,SFR AVERG,CONC BLOCK,ENG SHINGL,DRYWALL,,ASPH TILE,"['17-3412', '17-3414', '14-2515']","['20170228', '20170228', '20140317']","['ADD', 'RERF', 'STOR']","['ADDITION', 'RERF', 'POLE BARN']","['75,770', '0', '0']",29.931652,-85.38879
04815-020-000,54 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1920,2,1989,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,['19MB-RR0337'],['20190722'],['RERF'],['RE-ROOF'],['0'],29.931543,-85.389714
04815-010-000,58 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),2380,1,1983,SFR AVERG,AVERAGE,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,['18MB-RR0209'],['20181219'],['RERF'],['RE-ROOF'],['0'],29.931544,-85.390027
04815-000-000,62 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),3849,2,2004,SFR GOOD,COMMON BRK,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0107', '16-3247', 'B512']","['20190206', '20160920', '20020221']","['RERF', 'POOL', 'NC']","['RE-ROOF', 'POOL', 'NEW CONST.']","['0', '0', '0']",29.931545,-85.390339
04814-000-000,70 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),3725,1,1971,SFR AVERG,PREFAB,ENG SHINGL,DRYWALL,,CORK/VTILE,"['19MB-RR0026', '82590915', '72290891', '9813199', '9812034', '93-6025']","['20190107', '20090825', '20090722', '19981201', '19981029', '19930708']","['RERF', 'ROOF', 'DECK', 'ROOF', 'ROOF', 'ADD']","['RE-ROOF', 'ROOF', 'RENO DECK3', 'ROOF', 'ROOF', 'ADDITION']","['0', '0', '0', '0', '0', '0']",29.931546,-85.391278
04813-010-000,78 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),2166,1,1977,SFR AVERG,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['18-0128', 'B1351', 'B1758', '9603197', '9411635', '3660847']","['20181129', '20030618', '20020808', '19960306', '19941121', '19900913']","['RERF', 'ADD', 'ADD', 'XTRA', 'ADD', 'ADD']","['RERF', 'ADDITION', 'ADDITION', 'EXTRA FEAT', 'ADDITION', 'ADDITION']","['0', '2,500', '1,500', '12,650', '1,700', '0']",29.931546,-85.391591
04813-010-000,78 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1624,2,1994,SFR AVERG,VINYL,COMP SHNGL,DRYWALL,,CARPET,"['18-0128', 'B1351', 'B1758', '9603197', '9411635', '3660847']","['20181129', '20030618', '20020808', '19960306', '19941121', '19900913']","['RERF', 'ADD', 'ADD', 'XTRA', 'ADD', 'ADD']","['RERF', 'ADDITION', 'ADDITION', 'EXTRA FEAT', 'ADDITION', 'ADDITION']","['0', '2,500', '1,500', '12,650', '1,700', '0']",29.931546,-85.391591
04812-000-000,86 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1252,1,1980,SFR AVERG,AVERAGE,ENG SHINGL,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,"['21MB-RB0130', '19MB-RR0174', '21792']","['20210625', '20190304', '19910328']","['STOR', 'RERF', 'ADD']","['POLE BARN/SHED', 'RE-ROOF', 'ADDITION']","['7,169', '0', '0']",29.931543,-85.392216
04810-005-000,111 SEA ST A MEXICO BEACH 32410,SINGLE FAM (000100),4932,3,2005,SFR AVERG,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['18MB-RR0236', '18-0001', '18-0027', '13-2435', '11027']","['20181228', '20180430', '20180430', '20131108', '20041104']","['RERF', 'SIDG', 'RERF', 'DECK', 'NC']","['RE-ROOF', 'SIDING', 'RERF', 'DECK', 'NEW CONST.']","['0', '10,714', '0', '20,000', '306,000']",29.929958,-85.392487
04808-010-000,118 SEA ST MEXICO BEACH 32410,SINGLE FAM (000100),2976,2,1982,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0286', '18MB-RR0211', '12-2164', '93-6305']","['20190506', '20181219', '20120516', '19930716']","['REMO', 'RERF', 'ROOF', 'ROOF']","['REMODEL', 'RE-ROOF', 'ROOF', 'ROOF']","['50,000', '0', '0', '0']",29.930256,-85.39216
04808-000-000,121 SEA ST MEXICO BEACH 32410,SINGLE FAM (000100),1557,1,2004,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; HARDWOOD,"['19MB-RR0154', '13-2365', 'RF-1945', 'B-2450']","['20190228', '20130709', '20031222', '20031030']","['RERF', 'STOR', 'ROOF', 'NC']","['RE-ROOF', 'POLE BARN', 'ROOF', 'NEW CONST.']","['0', '12,995', '0', '78,274']",29.930405,-85.391996
04807-000-000,118 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),3162,1,1984,SFR GOOD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-SID0013', '18MB-RR0210', 'B-1526']","['20190304', '20181219', '20030711']","['SIDG', 'RERF', 'VINL']","['SIDING', 'RE-ROOF', 'VINYL SIDE']","['7,000', '0', '5,000']",29.930427,-85.392593
04805-030-000,116 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1937,2,1973,SFR AVERG,PREFAB; AL SIDING,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0219', '18MB-RR0188', '922232']","['20190415', '20181217', '19920313']","['REMO', 'RERF', 'ADD']","['REMODEL', 'RE-ROOF', 'ADDITION']","['40,000', '0', '500']",29.930327,-85.392702
04805-010-000,112 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),2736,2,1982,SFR PILING,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0091', 'B285']","['20190131', '20010130']","['RERF', 'ADD']","['RE-ROOF', 'ADDITION']","['0', '5,000']",29.930129,-85.392921
04804-010-000,92 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),4636,2,1976,SFR GOOD,COMMON BRK,MODULAR MT,PLYWOOD,,SHT VINYL; CARPET,"['19MB-RR0283', '19MB-RB0129', '9404209']","['20190509', '20190306', '19940429']","['RERF', 'REMO', 'ADD']","['RE-ROOF', 'REMODEL', 'ADDITION']","['0', '20,000', '1,600']",29.929842,-85.393077
04803-000-000,86 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),1462,1,1964,SFR AVERG,COMMON BRK,MODULAR MT,PLYWOOD,,SHT VINYL; CARPET,"['15101123', '9801280']","['20101115', '19980210']","['ROOF', 'REP']","['ROOF', 'REPAIRS']","['0', '2,000']",29.929544,-85.392799
04801-012-000,102 OLEANDER AVE 1 MEXICO BEACH 32410,SINGLE FAM (000100),1688,2,1978,TWN AVERG,CB STUCCO,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RR0272', '2219969', 'B010', '9803434']","['20190430', '20091221', '20010103', '19980306']","['RERF', 'STOR', 'ADD', 'ADD']","['RE-ROOF', 'STORAGE', 'ADDITION', 'ADDITION']","['0', '3,515', '1,500', '2,000']",29.930591,-85.393362
04801-011-010,102 OLEANDER AVE 2 MEXICO BEACH 32410,SINGLE FAM (000100),1744,2,1978,TWN AVERG,CB STUCCO,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0262', '10129934']","['20190423', '20091012']","['REMO', 'DECK']","['REMODEL', 'DECK']","['105,000', '4,000']",29.930528,-85.393286
04801-011-000,111 1ST ST 1 MEXICO BEACH 32410,SINGLE FAM (000100),1956,2,1978,SFR AVERG,CONC BLOCK,MODULAR MT,PLYWOOD,,CLAY TILE; CARPET,"['19MB-RB0490', '0565', '9702798']","['20190815', '20070917', '19970313']","['REMO', 'DEM', 'ROOF']","['REMODEL', 'DEMOLITION', 'ROOF']","['155,000', '0', '0']",29.930442,-85.393183
04801-008-000,117 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1625,3,2003,SFR GOOD,WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE,"['20MB-RB0289', '19MB-RB0483', '19MB-DEM0096', 'RF-1420', 'RF-1421', 'B1169', '9608847']","['20200821', '20190813', '20190304', '20030924', '20030924', '20030513', '19960730']","['REMO', 'REMO', 'DEM', 'ROOF', 'ROOF', 'NC', 'ROOF']","['REMODEL', 'REMODEL', 'DEMOLITION', 'ROOF', 'ROOF', 'NEW CONST.', 'ROOF']","['10,000', '72,000', '0', '0', '0', '235,572', '0']",29.930754,-85.392986
04801-007-000,121 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),2112,1,1981,SFR AVERG,AVERAGE,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['18MB-RR0165', '9703512', '9407239']","['20181210', '19970401', '19940729']","['RERF', 'ROOF', 'ADD']","['RE-ROOF', 'ROOF', 'ADDITION']","['0', '0', '500']",29.930953,-85.392768
04801-006-000,123 1ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1056,1,1978,SFR AVERG,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE,"['19-0298', '16-3261', '9609141', '9609141', '931498', '1676']","['20190529', '20161012', '19960807', '19960528', '19930223', '19910320']","['RERF', 'RERF', 'ADD', 'XTRA', 'ALTR', 'ROOF']","['RERF', 'RERF', 'ADDITION', 'EXTRA FEAT', 'ALTERATION', 'ROOF']","['0', '0', '500', '500', '0', '0']",29.931052,-85.392659
04800-010-000,114 2ND ST MEXICO BEACH 32410,SINGLE FAM (000100),2280,2,2005,SFR AVERG,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19-0290', '18MB-RB0082', '18-0005', '18-0105', '42490839', '04-86']","['20190516', '20181218', '20181119', '20181119', '20090424', '20040913']","['RERF', 'REMO', 'SIDG', 'RERF', 'POOL', 'NC']","['RE-ROOF', 'REMODEL', 'SIDING', 'RERF', 'POOLS', 'NEW CONST.']","['0', '45,000', '10,000', '0', '23,000', '135,000']",29.930825,-85.393529
04800-000-000,112 2ND ST MEXICO BEACH 32410,SINGLE FAM (000100),1041,1,1970,SFR AVERG,CB STUCCO,ENG SHINGL,PLYWOOD,,CLAY TILE,"['20MB-RB0161', '19MB-RB0505', '19MB-RR0359', '12-2088']","['20200513', '20190828', '20190826', '20120208']","['ADD', 'REMO', 'RERF', 'ADD']","['DETACHED GARAGE', 'REMODEL', 'RE-ROOF', 'WINDOWS']","['5,189', '39,000', '0', '0']",29.930726,-85.393638
04799-000-000,108 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),3864,2,1978,SFR AVERG,CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; HARDWOOD,"['19MB-RR0012', '15-2997', '7-0502', '850075', '9703719', '93-4717']","['20190103', '20151201', '20070604', '20051028', '19970404', '19930524']","['RERF', 'RERF', 'ADD', 'RERF', 'ROOF', 'ROOF']","['RERF', 'RERF', 'DECK', 'RE-ROOF', 'ROOF', 'ROOF']","['0', '0', '560', '1,260', '0', '0']",29.930541,-85.393982
04798-000-000,106 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),3356,3,2007,SFR GOOD,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0532', '19MB-RR0336', '19MB-RB0126', '7-0505', '0488', '922149']","['20190910', '20190719', '20190305', '20070608', '20070518', '19920310']","['REMO', 'RERF', 'REMO', 'NC', 'DEM', 'ALTR']","['REMODEL', 'RE-ROOF', 'REMODEL', 'SFD', 'DEMOLITION', 'ALTERATION']","['143,000', '0', '120,000', '240,000', '0', '2,600']",29.930439,-85.393861
04796-000-000,102 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),3186,2,2010,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0050', '19MB-RR0078', '06101014']","['20190128', '20190122', '20100406']","['REMO', 'RERF', 'NC']","['REMODEL', 'RE-ROOF', 'NEW CONST.']","['42,000', '0', '112,000']",29.930248,-85.393634
04795-000-000,100 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),1631,1,2020,SFR GOOD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; VINYL PLNK,"['19MB-RR0375', '19MB-RB0371', '17-3446', '16-3237', 'B0720', '9703514']","['20190926', '20190722', '20170404', '20160429', '20030328', '19970401']","['ROOF', 'NC', 'RERF', 'RERF', 'RENO', 'ROOF']","['ROOF', 'SINGLE FAMILY', 'RERF', 'RERF', 'RENOVATION', 'ROOF']","['0', '0', '0', '0', '12,849', '0']",29.930146,-85.393512
04791-000-000,210 WATER DR MEXICO BEACH 32410,SINGLE FAM (000100),3439,2,1977,SFR AVERG,VINYL; COMMON BRK,MODULAR MT,PLYWOOD,,CLAY TILE; CARPET,"['B2369', 'B843', '9703590', '9507399', '933157']","['20011202', '20000911', '19970402', '19950814', '19930412']","['ADD', 'RENO', 'XTRA', 'ADD', 'ROOF']","['ADDITION', 'RENOVATION', 'EXTRA FEAT', 'ADDITION', 'ROOF']","['10,400', '1,500', '1,500', '4,464', '0']",29.951869,-85.420849
04788-030-000,WATER DR E MEXICO BEACH 32410,SINGLE FAM (000100),2344,1,2015,SFR GOOD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0256', '15-2846', '15-2749']","['20200707', '20150527', '20150204']","['REMO', 'ROOF', 'NC']","['REMODEL', 'ROOF', 'SINGLE FAMILY']","['33,150', '0', '240,000']",29.952199,-85.421764
04785-020-000,111 WATER DR B MEXICO BEACH 32410,SINGLE FAM (000100),1836,2,1990,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0248', '19MB-RR0267', '18-3790', '912933']","['20190627', '20190418', '20180131', '19910508']","['REMO', 'RERF', 'DOCK', 'ALTR']","['REMODEL', 'RE-ROOF', 'DOCK/SLIP REPAIR', 'ALTERATION']","['70,000', '0', '15,000', '1,992']",29.952319,-85.422082
04785-010-000,111 WATER DR A MEXICO BEACH 32410,SINGLE FAM (000100),1884,2,1990,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0347', '19MB-RB0288', '19MB-RB0070', '19MB-RR0102', 'RF0763', '927580', '924984', '924041']","['20190605', '20190506', '20190205', '20190205', '20030522', '19920828', '19920603', '19920427']","['POOL', 'REMO', 'REMO', 'RERF', 'RERF', 'DOCK', 'ALTR', 'ADD']","['POOLS', 'REMODEL', 'REMODEL', 'RE-ROOF', 'RE-ROOF', 'DOCK', 'ALTERATION', 'ADDITION']","['31,000', '87,830', '87,830', '0', '0', '900', '3,000', '3,700']",29.952319,-85.422082
04784-020-000,113 36TH ST MEXICO BEACH 32410,SINGLE FAM (000100),2518,1,1966,SFR AVERG,COMMON BRK,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0421', '19MB-RB0130', '17-3560', '17-3454', '17-3399']","['20210210', '20190306', '20170802', '20170412', '20170214']","['POOL', 'REMO', 'REMO', 'ADD', 'RERF']","['POOLS/ HOT TUB', 'REMODEL', 'REBUILD BOATHOUSE', 'PORCH', 'RERF']","['37,975', '64,500', '36,000', '0', '0']",29.952537,-85.421853
04784-000-000,117 36TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2421,1,1974,SFR AVERG,COMMON BRK,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['18MB-RB0063', '16-3020', '15-2843', 'B-2381', '9605202', '9605202', '9512374']","['20181205', '20160111', '20150520', '20031022', '19960429', '19960429', '19951108']","['REMO', 'REMO', 'ROOF', 'XTRA', 'ROOF', 'ROOF', 'ROOF']","['REMODEL', 'REMODEL', 'ROOF', 'EXTRA FEAT', 'ROOF', 'ROOF', 'ROOF']","['100,000', '100,000', '0', '16,740', '0', '0', '0']",29.95289,-85.421603
04783-000-000,120 38TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2926,1,1966,SFR AVERG,COMMON BRK,MODULAR MT,PLYWOOD,,HARDWOOD; CARPET,"['13-2356', '9406528', '925384']","['20130626', '19940711', '19920617']","['ROOF', 'XTRA', 'ADD']","['ROOF', 'EXTRA FEAT', 'ADDITION']","['0', '12,785', '5,000']",29.953287,-85.421693
04781-010-000,116 38TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),5400,1,1990,SFR GOOD,VINYL,STAND SEAM,DRYWALL; CUST PANEL,,CLAY TILE; CARPET,"['20MB-RB0155', '19MB-RR0314', '0498', '3660745']","['20200414', '20190625', '20070531', '19900305']","['REMO', 'RERF', 'RERF', 'NC']","['REMODEL', 'RE-ROOF', 'RE-ROOF', 'NEW CONST.']","['111,000', '0', '0', '72,548']",29.952985,-85.422113
04781-009-000,114 38TH ST MEXICO BEACH 32410,SINGLE FAM (000100),4067,2,2020,SFR PILING,ABOVE AVG.; BD/BTN ABV,STAND SEAM,DRYWALL,,CLAY TILE; VINYL PLNK,"['20MB-RB00006', '19MB-RR0394', '19MB-RB0432', '13-23322', '7-0512', '0439', '51560234', '075-0081', '9607812', '93-8367', '3660797']","['20200423', '20200122', '20190718', '20130425', '20070621', '20070319', '20060515', '20051107', '19960701', '19930910', '19900611']","['DOCK', 'ROOF', 'NC', 'RERF', 'RERF', 'ADD', 'ADD', 'RERF', 'ADD', 'ADD', 'ADD']","['DOCK/BOAT HOUSE', 'ROOF', 'SINGLE FAMILY', 'RERF', 'RE-ROOF', 'DECK', 'ADDITION', 'RE-ROOF', 'ADDITION', 'ADDITION', 'ADDITION']","['38,500', '0', '0', '0', '0', '2,000', '28,560', '1,200', '6,875', '4,700', '800']",29.95281,-85.422247
04777-000-000,107 38TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),4719,2,2020,SFR GOOD,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE,"['20MB-RB0045', '19MB-RB00004', '19MB-RB00002', '550041', '99-01975', '9512126', '929216', '91-7841']","['20200303', '20191008', '20191001', '20051005', '19990226', '19951106', '19920930', '19911025']","['NC', 'DOCK', 'DOCK', '', 'XTRA', 'ROOF', 'ALTR', 'ADD']","['SINGLE FAMILY', 'DOCK/BOAT HOUSE', 'DOCK/BOAT HOUSE', 'BOAT HOUSE', 'EXTRA FEAT', 'ROOF', 'ALTERATION', 'ADDITION']","['385,000', '40,000', '40,000', '12,000', '1,000', '0', '0', '5,227']",29.952552,-85.42302
04776-009-000,111 38TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2500,1,1981,SFR GOOD,VINYL,COMP SHNGL,PLYWOOD,,HARDWOOD,"['20MB-RB00011', '20MB-RR0059', '20MB-RB0186', '19MB-DEM0231', '18-0074', '9603284', '9603284', '9513113', '9505351', '93-8369']","['20201016', '20200602', '20200504', '20190912', '20181115', '19960313', '19960313', '19951121', '19950612', '19930910']","['DOCK', 'RERF', 'REMO', 'DEM', 'RERF', 'RENO', 'RENO', 'ROOF', 'ADD', 'SWAL']","['DOCK/BOATHOUSE', 'RE-ROOF', 'REMODEL', 'DEMOLITION', 'RERF', 'RENOVATION', 'RENOVATION', 'ROOF', 'ADDITION', 'SEAWALL']","['52,000', '0', '94,075', '0', '0', '3,850', '3,850', '0', '1,299', '3,200']",29.952993,-85.422861
04776-000-000,113 38TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),4288,2,1995,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB00005', '19MB-RR0049', '19MB-RB0005', '19MB-SID0001', '9503913', '93-8368']","['20191125', '20190110', '20190103', '20190102', '19950501', '19930910']","['DOCK', 'RERF', 'REMO', 'SIDG', 'NC', 'SWAL']","['DOCK/BOAT HOUSE', 'RE-ROOF', 'REMODEL', 'SIDING', 'NEW CONST.', 'SEAWALL']","['11,000', '0', '1,500', '115,000', '71,967', '3,200']",29.953159,-85.422694
04775-010-000,38TH ST MEXICO BEACH 32410,SINGLE FAM (000100),3869,2,2004,SFR AVERG,ABOVE AVG.,STAND SEAM,DRYWALL,,HARDWOOD; CARPET,"['18MB-RB0067', '16-3086', 'B-2446']","['20181207', '20160311', '20031030']","['REMO', 'DOCK', 'NC']","['REMODEL', 'REPAIR DOCK', 'NEW CONST.']","['28,000', '12,000', '244,976']",29.952974,-85.422753
04773-000-000,112 39TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),3888,3,2007,SFR AVERG,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0155', '11206353', '1250109', '0504805', '91-6311']","['20190318', '20061120', '20051212', '20050518', '19910904']","['ADD', 'RERF', 'RERF', 'DEM', 'NC']","['ADDITION', 'RE-ROOF', 'RE-ROOF', 'DEMOLITION', 'NEW CONST.']","['30,000', '544', '1,440', '0', '57,000']",29.953116,-85.423273
04772-010-000,114 39TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),4796,1,1988,SFR AVERG,PREFAB,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,"['18MB-RB0066', '931157', '924810', '924413', '22002']","['20181207', '19930212', '19920529', '19920518', '19910426']","['REMO', 'ADD', 'ADD', 'ALTR', 'ADD']","['REMODEL', 'ADDITION', 'ADDITION', 'ALTERATION', 'ADDITION']","['18,850', '17,220', '1,900', '2,800', '3,800']",29.953302,-85.423174
04772-000-000,116 39TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),4074,2,1993,SFR AVERG,ABOVE AVG.,STAND SEAM,DRYWALL,,SHT VINYL; CARPET,"['20MB-RB00004', '19MB-RR0330', '19MB-RB0223', '19-0115', '0041', '9813747', '933506']","['20200522', '20190709', '20190412', '20190308', '19991215', '19981215', '19930421']","['DOCK', 'RERF', 'REMO', 'DEM', 'ADD', 'XTRA', 'NC']","['DOCK/BOAT HOUSE', 'RE-ROOF', 'REMODEL', 'DEMOLITION', 'ADDITION', 'EXTRA FEAT', 'NEW CONST.']","['50,000', '0', '50,000', '0', '21,600', '8,000', '36,414']",29.953537,-85.423045
04771-000-000,101 39TH ST MEXICO BEACH 32410,SINGLE FAM (000100),2784,2,1970,SFR AVERG,VINYL; ABOVE AVG.,MODULAR MT,DRYWALL,,HARDWOOD,"['19MB-RR0350', '19MB-RB0383', '15-2887', '15-2761', '14-2716', '14-2695', 'B417', 'B415', 'B416', 'B416', 'B418', '9512127', '9511943', '9511690', '9511943', '9508946', '91-5329', '3660753']","['20190802', '20190703', '20150713', '20150223', '20141218', '20141114', '20040223', '20040220', '20040220', '20040220', '20040220', '19951106', '19951102', '19951030', '19951030', '19950918', '19910731', '19900326']","['RERF', 'STOR', 'ROOF', 'ADD', 'REMO', 'DEM', 'NC', 'NC', 'NC', 'NC', 'NC', 'ROOF', 'RENO', 'REP', 'RENO', 'RENO', 'ADD', 'ADD']","['RE-ROOF', 'POLE BARN/SHED', 'ROOF', 'BOAT HOUSE', 'REMODEL', 'DEMO', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.', 'ROOF', 'RENOVATION', 'REPAIRS', 'RENOVATION', 'RENOVATION', 'ADDITION', 'ADDITION']","['0', '0', '0', '20,800', '200,000', '0', '102,286', '122,453', '102,286', '102,286', '102,286', '0', '2,500', '800', '2,500', '1,000', '2,000', '1,000']",29.953073,-85.424007
04764-010-000,104 B 42ND ST 9 MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2001,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0417', '19MB-RR0239', '19MB-RB0069']","['20190724', '20190411', '20190205']","['REMO', 'RERF', 'REMO']","['REMODEL', 'RE-ROOF', 'REMODEL']","['0', '0', '96,000']",29.952687,-85.426954
04762-090-000,100 MIRAMAR DR B MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2002,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,['18MB-RB0083'],['20181218'],['REMO'],['REMODEL'],"['130,000']",29.952828,-85.427216
04762-080-000,100 MIRAMAR DR C MEXICO BEACH 32410,SINGLE FAM (000100),2700,3,2002,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,['19MB-RB0032'],['20190115'],['REMO'],['REMODEL'],"['130,000']",29.952828,-85.427216
04762-070-000,100 MIRAMAR DR A MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2002,TWN AVG/GD,VINYL,WD SHINGLE; ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['18MB-RB0081'],['20181218'],['REMO'],['REMODEL'],"['130,000']",29.952828,-85.427216
04762-060-000,102 D MIRAMAR DR 4 MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2002,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0325', '19MB-RR0138']","['20201007', '20190411']","['REMO', 'RERF']","['REMODEL', 'RE-ROOF']","['85,500', '9,000']",29.952808,-85.427009
04762-050-000,102 MIRAMAR DR C MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2002,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0139', '19MB-RB0064']","['20190404', '20190201']","['RERF', 'REMO']","['RE-ROOF', 'REMODEL']","['9,000', '92,750']",29.952798,-85.427149
04762-040-000,102 MIRAMAR DR 2 MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2002,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,['20MB-RB00002'],['20200109'],['DOCK'],['DOCK/BOATHOUSE'],"['21,000']",29.952808,-85.427009
04762-030-000,104 42ND ST S C MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2001,TWN AVG/GD,VINYL,WD SHINGLE; ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0141', '19MB-RB0151']","['20190411', '20190315']","['RERF', 'REMO']","['RE-ROOF', 'REMODEL']","['12,000', '118,800']",29.952687,-85.426954
04762-020-000,104 A 42ND ST S 10 MEXICO BEACH 32410,SINGLE FAM (000100),2898,3,2001,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0363', '19MB-RR0137']","['20190618', '20190411']","['REMO', 'RERF']","['REMODEL', 'RE-ROOF']","['150,000', '9,000']",29.952687,-85.426954
