Parcel Id,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Permit Number,Permit Issued Date,Permit Type,Permit Description,Permit Amount,Latitude,Longitude
30974-000-000,6203 PALM CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),3184,1,1980,SFR AVERG,WD FR STUC,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['16-0779', '926096']","['20160613', '19920713']","['RERF', 'ADD']","['RERF', 'ADDITION']","['0', '12,936']",30.152929,-85.753269
30961-000-000,6331 PALM CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),2337,1,1970,SFR AVERG,CONC BLOCK,MODULAR MT,DRYWALL,,TERRAZZO,,,,,,"['DIS19-09991', 'B0230', '93-6995']","['20190627', '20020204', '19930805']","['RERF', 'ADD', 'ROOF']","['RE-ROOF', 'ADDITION', 'ROOF']","['0', '4,000', '3,624']",30.154943,-85.755867
30959-000-000,6503 PALM CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),3396,1,1981,SFR AVERG,ABOVE AVG.; STONE,ENG SHINGL,DRYWALL,,VINYL PLNK; CARPET,,,,,,"['SP19-00140', '17-0860', '17-0395', '9411288']","['20191112', '20170808', '20170504', '19941109']","['POOL', 'RERF', 'ADD', 'ROOF']","['POOLS', 'RERF', 'ADDITION', 'ROOF']","['33,150', '0', '150,000', '0']",30.155124,-85.756279
30958-000-000,6505 PALM CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),3658,1,1971,SFR AVERG,COMMON BRK,ENG SHINGL,DRYWALL,,HARDTILE; CARPET,,,,,,"['RR20-00976', '08-0948', '9607114', '9513720']","['20201026', '20080723', '19960612', '19951201']","['RERF', 'RENO', 'ROOF', 'ROOF']","['RE-ROOF', 'RENOVATION', 'ROOF', 'ROOF']","['0', '149', '0', '0']",30.15519,-85.756525
30955-000-000,6511 PALM CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),2010,1,1959,SFR AVERG,CONC BLOCK,BUILT-UP,DRYWALL,,TERRAZZO,,,,,,"['DIS19-10066', 'RF710']","['20190701', '20020515']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '0']",30.155596,-85.757091
30945-538-000,3673 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2850,1,1993,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['19-01369', 'B07-1039', 'B07-0565', '401765', '9514967', '93598']","['20190102', '20070621', '20070418', '20041112', '19951229', '19930125']","['RERF', 'ADD', 'STOR', 'RERF', 'ADD', 'NC']","['RERF', 'PATIO COVER', 'STORAGE', 'RE-ROOF', 'ADDITION', 'NEW CONST.']","['0', '2,100', '2,400', '0', '3,992', '55,755']",30.157909,-85.758242
30945-535-000,3661 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2460,1,1991,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['RR20-00042', 'RF710', '9403291', '21293']","['20200121', '20050411', '19940407', '19901203']","['RERF', 'RERF', 'XTRA', 'NC']","['RE-ROOF', 'RE-ROOF', 'EXTRA FEAT', 'NEW CONST.']","['0', '0', '0', '0']",30.15874,-85.758238
30945-532-000,3649 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2570,1,1997,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS19-00902', '9610794']","['20190110', '19960912']","['RERF', 'NC']","['RE-ROOF', 'NEW CONST.']","['0', '55,000']",30.159443,-85.758278
30945-529-000,3637 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),3020,1,2001,SFR VRY/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-06321', 'B725']","['20181228', '20000821']","['RERF', 'NC']","['RERF', 'NEW CONST.']","['0', '195,200']",30.160152,-85.758221
30945-524-000,3617 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2520,1,2001,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-01538', 'SP106', 'B439']","['20190115', '20020530', '20010307']","['RERF', 'POOL', 'NC']","['RE-ROOF', 'POOLS', 'NEW CONST.']","['0', '16,500', '121,030']",30.161307,-85.758284
30945-519-000,3600 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2177,1,1990,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS19-08600', '19-04691', 'B11-1304', '10-0007', '19944']","['20200204', '20190219', '20111221', '20100105', '19900326']","['RENO', 'RERF', 'RENO', 'RERF', 'NC']","['INT/EXT RENO', 'RE-ROOF', '2 NEW DOORS', 'RE-ROOF', 'NEW CONST.']","['40,000', '0', '1,567', '0', '0']",30.162142,-85.758775
30945-518-000,3604 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2734,1,1991,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS19-10150', '10-1314', '9511961', '91-5305', '', '91-03967']","['20190708', '20101223', '19951103', '19910729', '19910627', '19910614']","['RERF', 'RENO', 'ROOF', 'POOL', '', 'NC']","['RE-ROOF', 'RENOVATION', 'ROOF', 'POOL', 'N/A', 'NEW CONST.']","['0', '2,071', '0', '0', '0', '0']",30.162033,-85.759048
30945-515-000,3616 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2687,1,1990,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS19-01899', 'B324', 'RF473', 'B571', '20460']","['20190118', '20040210', '20020402', '20020311', '19900619']","['RERF', 'ADD', 'ROOF', 'ADD', 'NC']","['RE-ROOF', 'ADDITION', 'ROOF', 'ADDITION', 'NEW CONST.']","['0', '6,550', '0', '48,000', '0']",30.161303,-85.758928
30945-509-000,3640 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2322,1,1993,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['18-05297', '60046', '50017', '9212205']","['20181217', '20060108', '20051227', '19921230']","['RERF', '', 'POOL', 'NC']","['RE-ROOF', 'RE-ROOF', 'POOLS', 'NEW CONST.']","['0', '0', '22,500', '48,426']",30.159902,-85.758902
30945-508-000,3644 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2445,1,1993,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS19-07811', '10-0240', '93-7170', '931384']","['20190415', '20100318', '19930811', '19930219']","['RERF', 'RERF', 'POOL', 'NC']","['RE-ROOF', 'RE-ROOF', 'POOL', 'NEW CONST.']","['0', '0', '10,000', '45,906']",30.159679,-85.758922
30945-505-000,3656 OAKBROOK LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),3299,1,2018,SFR AVG/GD,ABOVE AVG.; STONE,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,['RB16-0811'],['20160829'],['NC'],['SINGLE FAMILY'],"['258,345']",30.158978,-85.758966
30945-220-000,3632 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2500,1,2005,SFR AVG/GD,SINGLE SID,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,"['RB20-00568', 'RR20-00322', '2016', 'B-2193']","['20200413', '20200403', '20040728', '20031001']","['RENO', 'RERF', 'NC', 'NC']","['EXT RENO', 'RE-ROOF', 'NEW CONST.', 'NEW CONST.']","['2,500', '0', '136,930', '136,930']",30.159724,-85.760031
30945-210-000,3624 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2174,1,1980,SFR AVERG,CEDAR; STONE,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['16-0120'],['20160129'],['RERF'],['RERF'],['0'],30.160286,-85.760053
30945-200-000,3616 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2263,1,1985,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['19-04035', '15-0974', '13-0414']","['20190211', '20150925', '20130326']","['RERF', 'RENO', 'RERF']","['RE-ROOF', 'RENO', 'RERF']","['0', '750', '0']",30.160876,-85.760048
30945-195-000,3612 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2605,1,1979,SFR GOOD,WD FR STUC; COMMON BRK,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['11-0744', '96-02178', '9510850']","['20110801', '19960219', '19951020']","['ROOF', 'ROOF', 'ROOF']","['ROOF', 'ROOF', 'ROOF']","['0', '0', '0']",30.161138,-85.760025
30945-185-000,3604 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2796,1,1985,SFR AVERG,AVERAGE,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0142', '10-0181', 'RF91']","['20170206', '20100317', '20000517']","['RERF', 'ADD', 'RERF']","['RERF', 'ADDITION', 'RE-ROOF']","['0', '30,000', '0']",30.161665,-85.760137
30945-175-000,3600 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1800,1,1978,SFR AVERG,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.162134,-85.759802
30945-170-000,3603 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2350,1,1980,SFR AVERG,AVERAGE,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['DIS18-02964'],['20181128'],['RERF'],['RERF'],['0'],30.161916,-85.759546
30945-150-000,3619 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1936,1,1984,SFR GOOD,WD FR STUC,MODULAR MT,DRYWALL,,VINYL ASB; CARPET,,,,,,"['DIS20-00772', 'DIS19-12798', 'DIS19-12799', '13-1684', '9602929']","['20200312', '20191212', '20191212', '20131031', '19960305']","['RERF', 'RENO', 'RERF', 'RERF', 'ROOF']","['RE-ROOF', 'INT/EXT RENO', 'RE-ROOF', 'METAL ROOF OVER', 'ROOF']","['0', '29,000', '0', '0', '0']",30.160779,-85.759534
30945-145-000,3623 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2817,1,1983,SFR GOOD,WD FR STUC; AVERAGE,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['17-0314'],['20170317'],['RERF'],['RERF'],['0'],30.160505,-85.759605
30945-130-000,3635 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2630,1,1995,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['18-03812', '9505341']","['20181204', '19950612']","['RERF', 'NC']","['RERF', 'NEW CONST.']","['0', '50,946']",30.159663,-85.759531
30945-115-000,3647 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2356,1,2010,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['09-0927', '09-0945']","['20091120', '20090930']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '72,808']",30.158847,-85.759526
30945-105-000,3655 COURTNEY DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2338,1,1997,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS18-04027', '09-0059', '9612729', '9612799']","['20181205', '20090825', '19961021', '19961016']","['RERF', 'POOL', 'NC', 'NC']","['RERF', 'POOLS', 'NEW CONST.', 'NEW CONST.']","['0', '30,000', '48,594', '133,000']",30.158299,-85.759438
30939-138-000,3739 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1664,1,2015,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['14-0893'],['20140827'],['NC'],['SINGLE FAMILY'],"['97,459']",30.159227,-85.760438
30939-132-000,3727 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2241,2,2006,SFR AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.159897,-85.760406
30939-131-000,3725 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2241,2,2006,SFR AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.160004,-85.760406
30939-130-000,3723 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1995,2,2015,SFR AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CARPET; CLAY TILE,,,,,,"['15-0214', '15-0015']","['20150212', '20150127']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '119,970']",30.160088,-85.760443
30939-129-000,3721 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2241,2,2009,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['09-0467', '09-0352']","['20090519', '20090420']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '90,659']",30.160225,-85.760404
30939-123-000,3709 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2588,2,2015,SFR AVG/GD,VINYL; FACE BRICK,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['15-0753', '15-0329']","['20150603', '20150413']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '135,126']",30.160869,-85.760451
30939-120-000,3704 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2169,2,2006,SFR AVG/GD,WD FR STUC; ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,['B06-0374'],['20060307'],['NC'],['NEW CONST.'],"['90,659']",30.16121,-85.760938
30939-112-000,3720 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1988,2,2015,SFR AVG/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,"['15-0369', '15-0013']","['20150313', '20150130']","['ROOF', 'NC']","['METAL ROOF', 'SINGLE FAMILY']","['0', '125,469']",30.160334,-85.760889
30939-103-000,3738 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2460,2,2017,SFR AVG/GD,BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0553', '16-1146']","['20170511', '20161206']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '170,495']",30.159333,-85.760872
30939-102-000,3740 TIKI DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2324,2,2020,SFR AVG/GD,VINYL,ENG SHINGL,DRYWALL,,HARDWOOD; CARPET,,,,,,"['RR19-00294', 'RB19-01468']","['20190619', '20190104']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '182,042']",30.159225,-85.760871
30938-065-000,6531 NORTH LAGOON DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),5944,1,1999,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['17-0627', 'RF712', 'B462', 'B368', 'SP24', '3352']","['20170602', '20010622', '20010312', '20000627', '20000519', '19990401']","['RERF', 'ROOF', 'NC', 'ADD', 'POOL', 'NC']","['RERF', 'ROOF', 'NEW CONST.', 'ADDITION', 'POOLS', 'NEW CONST.']","['0', '0', '61,152', '4,750', '24,000', '65,478']",30.156245,-85.758299
30938-061-000,6537 NORTH LAGOON DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),4276,2,1997,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; HARDTILE,,,,,,"['DIS19-08121', '16-0736', '9800067', '9709500', '9709462', '9701361']","['20190423', '20160602', '19980105', '19970903', '19970902', '19970207']","['RERF', 'RERF', 'XTRA', '', '', 'NC']","['RERF', 'RERF', 'EXTRA FEAT', 'N/A', 'N/A', 'NEW CONST.']","['0', '0', '15,000', '0', '0', '75,684']",30.156389,-85.758524
30938-050-005,6651 NORTH LAGOON DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),4174,2,2020,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,VINYL PLNK; CLAY TILE,,,,,,,,,,,30.157361,-85.760207
30938-050-004,6653 NORTH LAGOON DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),4024,2,2020,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,,,,,,30.157459,-85.760338
30938-050-003,6645 NORTH LAGOON DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),3356,2,2018,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.157879,-85.759966
30938-040-029,2438 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),2044,2,2009,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,['DIS19-07446'],['20190405'],['RERF'],['RE-ROOF'],['0'],30.158809,-85.75775
30938-040-028,2436 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),2044,2,2009,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['DIS19-07831'],['20190416'],['RERF'],['RE-ROOF'],['0'],30.158884,-85.757748
30938-040-027,2434 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1840,2,2013,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,['DIS19-07830'],['20190416'],['RERF'],['RE-ROOF'],['0'],30.158946,-85.757746
30938-040-026,2432 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1900,2,2013,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS18-1146', '13-0983', '13-0983']","['20181108', '20131115', '20131115']","['RERF', 'NC', 'NC']","['RERF', 'SINGLE FAMILY', 'SINGLE FAMILY']","['0', '100,000', '100,000']",30.159032,-85.757745
30938-040-020,2420 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1892,2,2015,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['DIS19-08336'],['20190430'],['RERF'],['RE-ROOF'],['0'],30.159457,-85.757745
30938-040-016,2403 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1720,2,2016,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.159898,-85.757341
30938-040-014,2407 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1760,2,2017,SFR AVG/GD,WD FR STUC; VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['16-0685'],['20160721'],['NC'],['SINGLE FAMILY'],"['150,000']",30.159906,-85.757539
30938-040-012,2411 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1760,2,2017,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0492', '17-0387']","['20170620', '20170428']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '150,000']",30.159909,-85.757728
30938-040-010,2415 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1900,2,2016,SFR AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['16-0424'],['20160624'],['NC'],['SINGLE FAMILY'],"['150,000']",30.159596,-85.757425
30938-040-009,2417 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1814,2,2017,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['16-0651'],['20160701'],['NC'],['SINGLE FAMILY'],"['150,000']",30.159525,-85.757421
30938-040-006,2423 CAUSEWAY MANOR CT PANAMA CITY BEACH 32408,SINGLE FAM (000100),1894,2,2018,SFR AVG/GD,VINYL; WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.159283,-85.757415
30938-020-000,6525 NORTH LAGOON DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),3488,1,1992,SFR AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CARPET; HARDTILE,,,,,,"['B0346', '9602418', '9411452', '929127', '922209', '921129']","['20030127', '19960223', '19941115', '19920929', '19920312', '19920130']","['XTRA', 'ROOF', 'ADD', 'DOCK', 'NC', 'POOL']","['EXTRA FEAT', 'ROOF', 'ADDITION', 'DOCK', 'NEW CONST.', 'POOL']","['1,400', '0', '2,000', '9,000', '96,000', '10,500']",30.156164,-85.758048
30933-989-000,1815 WEAKFISH WAY PANAMA CITY BEACH 32408,SINGLE FAM (000100),7932,2,1990,EXCEP DWG,WD FR STUC,CLAY TILE,DRYWALL,,CARPET; MARBLE,,,,,,"['DIS19-01182', '14-0417', '20197']","['20190111', '20140327', '19900502']","['RERF', 'RERF', 'ADD']","['RE-ROOF', 'RERF', 'ADDITION']","['0', '0', '13,950']",30.147166,-85.733294
30933-952-000,1806 WEAKFISH WAY PANAMA CITY BEACH 32408,SINGLE FAM (000100),5744,2,1973,EXCEP DWG,WD FR STUC,CONC TILE,PLYWOOD; DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,"['19-04106', 'DIS19-00921', '9602116', '9610586', '9601347', '9601347', '9601348']","['20190226', '20190110', '19960216', '19960206', '19960131', '19960131', '19960131']","['RERF', 'RERF', 'ADD', 'XTRA', 'ROOF', 'NC', 'ROOF']","['RE-ROOF', 'RE-ROOF', 'ADDITION', 'EXTRA FEAT', 'ROOF', 'NEW CONST.', 'ROOF']","['0', '0', '75,000', '22,200', '30,000', '30,000', '0']",30.148235,-85.733055
30933-943-000,1800 WEAKFISH WAY PANAMA CITY BEACH 32408,SINGLE FAM (000100),4878,2,1991,EXCEP DWG,WD FR STUC,CONC TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,['9508529'],['19950908'],['XTRA'],['EXTRA FEAT'],"['26,335']",30.148618,-85.731956
30933-916-000,258 MARLIN CIR PANAMA CITY BEACH 32408,SINGLE FAM (000100),4245,1,1976,SFR VRY/GD,CEDAR,ENG SHINGL,PLYWOOD; DRYWALL,,HARDWOOD; CARPET,,,,,,"['RR21-00648', 'RF630', '1714', 'RF1572', 'B2256', '913411']","['20210630', '20050329', '20040625', '20021119', '20021007', '19910529']","['RERF', 'RERF', 'UDG', 'ROOF', 'ADD', 'ROOF']","['RE-ROOF', 'RE-ROOF', 'DET GARAGE', 'ROOF', 'ADDITION', 'ROOF']","['0', '0', '25,000', '0', '30,810', '0']",30.149733,-85.733415
30933-730-000,486 WAHOO RD PANAMA CITY BEACH 32408,SINGLE FAM (000100),2875,1,1992,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RB19-01141', '932104', '93624', '925265']","['20190711', '19930312', '19930126', '19920616']","['ADD', 'POOL', 'POOL', 'NC']","['POOL ENCLOSURE', 'POOL', 'POOL', 'NEW CONST.']","['11,000', '20,200', '16,175', '53,256']",30.152141,-85.747689
30933-725-000,476 WAHOO RD PANAMA CITY BEACH 32408,SINGLE FAM (000100),2252,1,1986,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,"['SP19-00144', '18-04138', '500079', '402646', '9710117']","['20191112', '20181210', '20050111', '20041008', '19970915']","['POOL', 'RERF', 'RERF', 'REMO', 'ADD']","['POOLS', 'RE-ROOF', 'RE-ROOF', 'REMODEL', 'ADDITION']","['31,000', '0', '0', '9,334', '5,500']",30.153471,-85.748476
30933-724-000,474 WAHOO RD 32407 PANAMA CITY BEACH 32408,SINGLE FAM (000100),2968,1,1994,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['93-02871', '9401433']","['19930402', '19940216']","['NC', 'XTRA']","['NEW CONST.', 'EXTRA FEAT']","['57,309', '21,500']",30.153702,-85.748518
30933-723-000,472 WAHOO RD PANAMA CITY BEACH 32408,SINGLE FAM (000100),2193,1,1986,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-0154', 'RF0457', '9209711']","['20180213', '20030402', '19921008']","['RERF', 'RERF', 'ADD']","['RERF', 'RE-ROOF', 'ADDITION']","['0', '0', '2,500']",30.153947,-85.748498
30933-721-000,468 WAHOO RD PANAMA CITY BEACH 32408,SINGLE FAM (000100),3324,1,1987,SFR GOOD,AVERAGE,ENG SHINGL,DRYWALL,,VINYL PLNK; CARPET,,,,,,"['RB20-00800', 'DIS19-04273']","['20200610', '20190212']","['ADD', 'RERF']","['SCREEN ROOM', 'RE-ROOF']","['5,000', '0']",30.154414,-85.748441
30933-720-000,466 WAHOO RD PANAMA CITY BEACH 32408,SINGLE FAM (000100),2138,1,1986,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS19-09436', 'DIS18-0912', '500936']","['20190604', '20181105', '20050505']","['ROOF', 'RERF', 'RERF']","['ROOF', 'RERF', 'RE-ROOF']","['0', '0', '0']",30.154617,-85.748361
30933-718-000,462 WAHOO RD PANAMA CITY BEACH 32408,SINGLE FAM (000100),3823,1,2005,SFR AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-01057', '501471', '500463', '0402278']","['20190111', '20050519', '20050223', '20040823']","['RERF', 'RENO', 'VINL', 'NC']","['RE-ROOF', 'RENOVATION', 'VINYL SIDE', 'NEW CONST.']","['0', '1,375', '43,025', '240,514']",30.155037,-85.748001
30933-716-000,1730 WAHOO CIR PANAMA CITY BEACH 32408,SINGLE FAM (000100),3213,1,1977,SFR AVG/GD,BD/BTN ABV; CEDAR,ENG SHINGL,DRYWALL,,CARPET; HARDTILE,,,,,,"['DIS20-00239', '09-0939', '08-1184', '93462']","['20200123', '20090924', '20081211', '19930119']","['RERF', 'ADD', 'RERF', 'ROOF']","['RE-ROOF', 'ADDITION', 'RE-ROOF', 'ROOF']","['0', '7,500', '0', '0']",30.155267,-85.748485
30933-715-000,1728 WAHOO CIR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2434,1,1978,SFR AVG/GD,CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-03800', '16-0083', '13-0309', '13-0439', '919420']","['20181204', '20160823', '20130419', '20130401', '19911227']","['RERF', 'POOL', 'RENO', 'RERF', 'ROOF']","['RERF', 'POOL', 'NEW BACK DOOR', 'RERF', 'ROOF']","['0', '33,435', '1,007', '0', '0']",30.155268,-85.748742
